graph_file,execution_time_ms,montemanni_cost_real,montemanni_path_length
graph_0579_n734.txt,83.66050000768155,385,6
graph_0580_n587.txt,56.070299935527146,467,8
graph_0581_n920.txt,55.637800018303096,642,11
graph_0582_n684.txt,253.16189997829497,500,9
graph_0583_n697.txt,125.8067999733612,380,7
graph_0584_n612.txt,86.92099992185831,326,5
graph_0585_n576.txt,33.09210005681962,316,4
graph_0586_n714.txt,110.61149998567998,325,5
graph_0587_n976.txt,150.0779000343755,402,6
graph_0588_n910.txt,325.46890003141016,501,7
graph_0589_n764.txt,84.28040007129312,393,6
graph_0590_n705.txt,135.8411000110209,509,8
graph_0591_n927.txt,219.01410003192723,382,5
graph_0592_n555.txt,160.89800000190735,339,5
graph_0593_n539.txt,45.97540001850575,532,12
graph_0594_n504.txt,54.831699933856726,134,2
graph_0595_n654.txt,91.84819995425642,342,6
graph_0596_n502.txt,104.34580000583082,305,6
graph_0597_n746.txt,115.30439998023212,572,9
graph_0598_n883.txt,98.40109990909696,164,2
graph_0599_n829.txt,156.60860005300492,428,7
graph_0600_n855.txt,166.2153999786824,237,6
graph_0601_n3307.txt,1329.9551999662071,402,7
graph_0602_n1932.txt,444.8347999714315,199,4
graph_0603_n1935.txt,263.7010000180453,1078,17
graph_0604_n3550.txt,1680.2872000262141,438,9
graph_0605_n1583.txt,173.1471000239253,547,9
graph_0606_n1656.txt,280.36989993415773,798,13
graph_0607_n2818.txt,1275.8371999952942,350,6
graph_0608_n2994.txt,714.5967000396922,395,7
graph_0609_n2608.txt,692.0490999473259,252,4
graph_0610_n3248.txt,979.4434000505134,572,8
graph_0611_n3342.txt,774.8262999812141,663,12
graph_0612_n1020.txt,202.82829995267093,351,6
graph_0613_n2152.txt,549.3387999013066,306,6
graph_0614_n1485.txt,196.60339993424714,623,9
graph_0615_n2810.txt,999.7174999443814,425,7
graph_0616_n1475.txt,409.059299970977,271,4
graph_0617_n2820.txt,698.6921000061557,770,10
graph_0618_n2007.txt,418.05510001722723,388,7
graph_0619_n1267.txt,282.2122999932617,315,7
graph_0620_n2948.txt,1251.1440000962466,366,6
graph_0621_n1940.txt,729.396800044924,143,3
graph_0622_n1138.txt,254.46899991948158,218,4
graph_0623_n3144.txt,1089.2240999964997,261,6
graph_0624_n2282.txt,399.00169998873025,837,13
graph_0625_n3792.txt,2624.5101999957114,439,7
graph_0626_n3447.txt,1119.0060999942943,254,5
graph_0627_n2347.txt,795.0483000604436,253,5
graph_0628_n1502.txt,247.0571999438107,693,11
graph_0629_n1690.txt,527.8390999883413,348,6
graph_0630_n1493.txt,345.6027000211179,219,6
graph_0631_n2214.txt,1046.280900016427,310,6
graph_0632_n3357.txt,1575.4508000100031,485,11
graph_0633_n1762.txt,970.7143000559881,252,4
graph_0634_n1843.txt,903.0995999928564,358,5
graph_0635_n2121.txt,280.6845000013709,709,11
graph_0636_n1109.txt,207.56359992083162,170,3
graph_0637_n1946.txt,1100.7008000742644,229,4
graph_0638_n3326.txt,430.74909993447363,736,12
graph_0639_n1693.txt,529.5532000018284,379,5
graph_0640_n1902.txt,1489.1326000215486,376,8
graph_0641_n2014.txt,1024.4663999183103,79,1
graph_0642_n1500.txt,210.1449000183493,392,6
graph_0643_n3217.txt,502.2519000340253,790,12
graph_0644_n1748.txt,293.95219997968525,565,8
graph_0645_n3457.txt,412.4859001021832,851,14
graph_0646_n3170.txt,980.1196999615058,546,10
graph_0647_n2396.txt,581.5003999741748,306,6
graph_0648_n2664.txt,741.0332000581548,291,5
graph_0649_n3662.txt,1070.992000051774,953,15
graph_0650_n3906.txt,1287.596800015308,268,5
graph_0651_n3014.txt,738.746999995783,861,15
graph_0652_n3387.txt,1041.3806999567896,377,6
graph_0653_n3451.txt,9512.828100007027,409,7
graph_0654_n1409.txt,470.1375000877306,356,8
graph_0655_n2744.txt,353.81390003021806,450,10
graph_0656_n3202.txt,497.48459993861616,565,9
graph_0657_n2438.txt,656.0719000408426,325,6
graph_0658_n2279.txt,284.2221000464633,375,6
graph_0659_n2588.txt,1526.794399949722,333,6
graph_0660_n3678.txt,267.8908999077976,514,8
graph_0661_n3170.txt,789.3321999581531,370,5
graph_0662_n2689.txt,817.9533999646083,296,4
graph_0663_n2000.txt,297.50099999364465,380,5
graph_0664_n2643.txt,144.18689999729395,581,8
graph_0665_n1367.txt,147.18880003783852,267,6
graph_0666_n1765.txt,507.55280000157654,177,3
graph_0667_n1490.txt,193.35279997903854,294,5
graph_0668_n2863.txt,404.6010000165552,705,11
graph_0669_n1741.txt,148.59469991642982,696,13
graph_0670_n3665.txt,538.6786999879405,389,6
graph_0671_n3298.txt,1106.9703000830486,473,10
graph_0672_n3836.txt,736.3132999744266,427,8
graph_0673_n1976.txt,368.64550004247576,367,7
graph_0674_n2494.txt,581.0824999352917,306,7
graph_0675_n1699.txt,307.8347999835387,196,4
graph_0676_n2257.txt,919.6547000901774,488,9
graph_0677_n2327.txt,584.6401000162587,332,7
graph_0678_n1111.txt,142.7776999771595,415,6
graph_0679_n1706.txt,89.85530002973974,401,6
graph_0680_n3610.txt,860.6689000735059,494,9
graph_0681_n2358.txt,398.9203000674024,307,7
graph_0682_n1788.txt,161.01799998432398,739,11
graph_0683_n3251.txt,763.0231999792159,304,7
graph_0684_n1461.txt,133.68289999198169,260,6
graph_0685_n1415.txt,285.8822999987751,432,8
graph_0686_n3686.txt,562.2934000566602,511,10
graph_0687_n1001.txt,65.67569996695966,598,9
graph_0688_n2522.txt,662.6877998933196,419,7
graph_0689_n3476.txt,1031.3998000929132,546,10
graph_0690_n3148.txt,1127.3290000390261,592,11
graph_0691_n3976.txt,659.6415999811143,501,10
graph_0692_n1881.txt,227.44950000196695,754,10
graph_0693_n1150.txt,65.58940000832081,722,14
graph_0694_n1868.txt,218.35799992550164,177,3
graph_0695_n1191.txt,426.8202999373898,549,13
graph_0696_n2726.txt,866.806700010784,341,5
graph_0697_n3858.txt,812.9056999459863,513,8
graph_0698_n1269.txt,144.6683999383822,398,8
graph_0699_n3013.txt,1901.8648999044672,549,9
graph_0700_n1380.txt,429.60309993941337,532,9
graph_0701_n4087.txt,1141.9410000089556,325,5
graph_0702_n4305.txt,927.5473000016063,712,13
graph_0703_n4215.txt,705.3673000773415,728,13
graph_0704_n4611.txt,1893.4923000633717,599,9
graph_0705_n4787.txt,576.0516999289393,1277,20
graph_0706_n4318.txt,933.086899924092,217,3
graph_0707_n4586.txt,893.620099988766,718,12
graph_0708_n4116.txt,1963.5997998993844,497,10
graph_0709_n4556.txt,755.7684000348672,859,13
graph_0710_n4718.txt,1298.6162999877706,659,10
graph_0711_n4260.txt,661.482400028035,635,10
graph_0712_n4320.txt,2502.543800044805,539,8
graph_0713_n4989.txt,1032.889600028284,382,5
graph_0714_n4285.txt,524.5611000573263,658,9
graph_0715_n4959.txt,1312.3000001069158,429,7
graph_0716_n4868.txt,1101.3677000300959,492,8
graph_0717_n4185.txt,440.13800006359816,652,11
graph_0718_n4351.txt,1762.5126000493765,328,7
graph_0719_n4844.txt,1002.269700053148,249,3
graph_0720_n4290.txt,1334.4506999710575,355,6
graph_0721_n4167.txt,464.0498000662774,939,17
graph_0722_n4227.txt,534.1157000511885,785,14
graph_0723_n4595.txt,3492.0548000372946,312,7
graph_0724_n4102.txt,3693.3934000553563,800,14
graph_0725_n4363.txt,1007.0133999688551,677,11
graph_0726_n4498.txt,935.3350000455976,308,4
graph_0727_n4062.txt,933.0553999170661,659,11
graph_0728_n4847.txt,1805.930099915713,547,10
graph_0729_n4243.txt,559.5778999850154,683,10
graph_0730_n4486.txt,2950.7829999784008,514,8
graph_0731_n4166.txt,954.3959000147879,310,5
graph_0732_n4231.txt,657.4589000083506,467,8
graph_0733_n4778.txt,1044.6079999674112,604,10
graph_0734_n4652.txt,959.4336000736803,391,7
graph_0735_n4213.txt,1443.7617999501526,606,11
graph_0736_n4226.txt,2204.194199992344,353,5
graph_0737_n4281.txt,1131.887499941513,584,10
graph_0738_n4939.txt,1611.7536999518052,367,6
graph_0739_n4525.txt,439.1544000245631,987,17
graph_0740_n4078.txt,1262.6077000750229,484,8
graph_0741_n4421.txt,1528.1779000069946,435,7
graph_0742_n4297.txt,6787.265500053763,348,7
graph_0743_n4414.txt,994.8318999959156,543,10
graph_0744_n4296.txt,593.2027000235394,400,8
graph_0745_n4977.txt,873.1681000208482,208,4
graph_0746_n4066.txt,570.9242000011727,837,14
graph_0747_n4863.txt,1712.236399995163,359,7
graph_0748_n4391.txt,673.4597999602556,717,12
graph_0749_n4082.txt,870.0084999436513,487,9
graph_0750_n4730.txt,1548.8515000324696,287,6
graph_0751_n5612.txt,797.3230000352487,728,11
graph_0752_n5855.txt,3372.6598999928683,398,6
graph_0753_n5184.txt,7361.298199975863,540,10
graph_0754_n5951.txt,1009.5837999833748,717,11
graph_0755_n5517.txt,2388.8049999950454,383,8
graph_0756_n5017.txt,2540.623200009577,313,5
graph_0757_n5017.txt,1383.103200001642,221,3
graph_0758_n5496.txt,1688.9722999185324,308,5
graph_0759_n5140.txt,750.4262999864295,1056,17
graph_0760_n5072.txt,1145.844499929808,302,6
graph_0761_n5780.txt,547.6596000371501,645,9
graph_0762_n5835.txt,1425.4679000005126,405,7
graph_0763_n5180.txt,9094.99789995607,472,10
graph_0764_n5321.txt,1144.0633999882266,458,8
graph_0765_n5389.txt,9622.577200061642,391,5
graph_0766_n5080.txt,1097.0416000345722,456,8
graph_0767_n5124.txt,1357.9593999311328,287,5
graph_0768_n5809.txt,2068.036900018342,495,8
graph_0769_n5526.txt,1918.4697999153286,783,12
graph_0770_n5561.txt,477.631299989298,512,9
graph_0771_n5643.txt,2627.198800095357,489,8
graph_0772_n5213.txt,9130.849699955434,481,8
graph_0773_n5841.txt,5091.687199892476,487,9
graph_0774_n5076.txt,1235.3968999814242,440,9
graph_0775_n5811.txt,1640.2618000283837,315,6
graph_0776_n5257.txt,3232.4400999350473,435,8
graph_0777_n5130.txt,2312.753399950452,324,5
graph_0778_n5095.txt,2651.574199902825,292,4
graph_0779_n5073.txt,6410.115699982271,481,8
graph_0780_n5317.txt,3227.0419999258593,375,7
graph_0781_n5100.txt,1808.0707000335678,555,8
graph_0782_n5448.txt,1277.451799949631,367,6
graph_0783_n5224.txt,2115.2127999812365,374,8
graph_0784_n5428.txt,1229.737300076522,387,7
graph_0785_n5706.txt,3645.2621000353247,458,8
graph_0786_n5862.txt,4336.652399972081,536,8
graph_0787_n5613.txt,2561.156800016761,365,6
graph_0788_n5081.txt,1626.832399982959,304,5
graph_0789_n5685.txt,1347.4555999273434,440,8
graph_0790_n5261.txt,1956.4437000080943,468,8
graph_0791_n5090.txt,1590.2128999587148,278,5
graph_0792_n5079.txt,1806.5223000012338,438,8
graph_0793_n5882.txt,878.659600042738,799,14
graph_0794_n5546.txt,1986.5678999340162,227,4
graph_0795_n5998.txt,685.4490999830887,640,11
graph_0796_n5354.txt,2125.2243000781164,513,9
graph_0797_n5396.txt,1582.0226999931037,292,6
graph_0798_n5829.txt,1613.7146000983194,432,8
graph_0799_n5581.txt,1351.5961000230163,333,7
graph_0800_n5438.txt,460.44020005501807,199,4
graph_0801_n6215.txt,3092.407300020568,287,6
graph_0802_n6264.txt,7885.373499942943,366,6
graph_0803_n6807.txt,9380.414900020696,309,6
graph_0804_n6615.txt,882.8647000482306,1203,18
graph_0805_n6136.txt,606.2657999573275,676,11
graph_0806_n6826.txt,2353.2952000387013,322,6
graph_0807_n6558.txt,3229.939499986358,406,9
graph_0808_n6777.txt,2991.891299956478,324,5
graph_0809_n6717.txt,2059.0196000412107,342,5
graph_0810_n6366.txt,9897.341500036418,338,5
graph_0811_n6282.txt,3841.6934000561014,304,6
graph_0812_n6832.txt,4192.7541999612,458,8
graph_0813_n6681.txt,7603.411699994467,450,7
graph_0814_n6781.txt,2571.4489999227226,290,5
graph_0815_n6351.txt,4197.026200010441,547,12
graph_0816_n6117.txt,9462.890099966899,inf,0
graph_0817_n6301.txt,3623.168100020848,226,4
graph_0818_n6931.txt,6977.355300099589,735,11
graph_0819_n6784.txt,7816.307500004768,616,10
graph_0820_n6485.txt,2090.3121000155807,335,5
graph_0821_n6819.txt,2515.517199994065,253,6
graph_0822_n6746.txt,2099.641399923712,327,6
graph_0823_n6790.txt,7980.210400070064,456,7
graph_0824_n6193.txt,1562.011200003326,499,8
graph_0825_n6877.txt,1927.957999985665,418,7
graph_0826_n6418.txt,2299.2255999706686,473,8
graph_0827_n6378.txt,2763.668399886228,437,7
graph_0828_n6142.txt,7934.9522000411525,447,6
graph_0829_n6225.txt,5021.097799995914,500,8
graph_0830_n6576.txt,3644.7790999663994,368,7
graph_0831_n6065.txt,1311.3747000461444,479,9
graph_0832_n6373.txt,6773.081499966793,441,7
graph_0833_n6953.txt,5612.521399976686,346,8
graph_0834_n6698.txt,775.4940999438986,863,16
graph_0835_n6752.txt,1584.673700039275,658,12
graph_0836_n6714.txt,3906.5085001057014,373,8
graph_0837_n6413.txt,1469.8200999991968,738,12
graph_0838_n6918.txt,2228.1727000372484,156,3
graph_0839_n6505.txt,1903.1362000387162,590,9
graph_0840_n6067.txt,5258.800199953839,378,7
graph_0841_n6976.txt,9217.970500001684,408,9
graph_0842_n6818.txt,3278.517200029455,874,14
graph_0843_n6276.txt,694.1789000993595,516,8
graph_0844_n6446.txt,1048.9847999997437,461,7
graph_0845_n6067.txt,7086.6072999779135,557,7
graph_0846_n6441.txt,7950.853899936192,371,8
graph_0847_n6294.txt,4566.549599985592,371,8
graph_0848_n6094.txt,1277.5399999227375,707,10
graph_0849_n6560.txt,1887.1920000528917,779,12
graph_0850_n6103.txt,1308.4317999891937,668,11
graph_0851_n7639.txt,2157.384100020863,627,10
graph_0852_n7043.txt,1586.0165000194684,494,9
graph_0853_n7896.txt,986.4501999691129,799,12
graph_0854_n7148.txt,2884.021300007589,611,11
graph_0855_n7225.txt,3181.959499954246,371,7
graph_0856_n7363.txt,10007.352599990554,2339,34
graph_0857_n7877.txt,3993.521999916993,507,9
graph_0858_n7383.txt,1847.0023999689147,570,11
graph_0859_n7177.txt,2823.329900042154,422,7
graph_0860_n7726.txt,3422.130099963397,865,13
graph_0861_n7658.txt,2366.654699901119,349,6
graph_0862_n7151.txt,3589.0319999307394,329,4
graph_0863_n7917.txt,4234.22819992993,463,8
graph_0864_n7052.txt,1468.0759999901056,458,8
graph_0865_n7726.txt,2989.7521999664605,376,6
graph_0866_n7593.txt,1635.123800020665,825,12
graph_0867_n7860.txt,4773.503200034611,437,8
graph_0868_n7383.txt,2541.6474000085145,612,11
graph_0869_n7280.txt,4057.778100017458,357,6
graph_0870_n7930.txt,1485.3211999870837,776,12
graph_0871_n7284.txt,2012.8830999601632,990,16
graph_0872_n7223.txt,4444.788300083019,477,9
graph_0873_n7027.txt,6432.788200094365,338,7
graph_0874_n7482.txt,5063.683199929073,483,8
graph_0875_n7741.txt,3752.5636999635026,239,5
graph_0876_n7979.txt,6662.335000000894,545,9
graph_0877_n7253.txt,2645.282999961637,364,8
graph_0878_n7291.txt,10087.34539989382,inf,0
graph_0879_n7956.txt,1817.8671000059694,894,13
graph_0880_n7720.txt,2665.4085000045598,408,7
graph_0881_n7022.txt,2513.0411999998614,418,6
graph_0882_n7673.txt,9508.346799993888,1825,28
graph_0883_n7439.txt,1296.5828999876976,783,13
graph_0884_n7131.txt,2340.6905999872833,689,11
graph_0885_n7839.txt,3604.3980999384075,467,8
graph_0886_n7498.txt,5476.148799993098,513,7
graph_0887_n7987.txt,1893.4408000204712,523,9
graph_0888_n7864.txt,9962.585699977353,inf,0
graph_0889_n7297.txt,2974.7760000173002,332,6
graph_0890_n7604.txt,6016.199799953029,489,8
graph_0891_n7117.txt,3720.6228999421,267,6
graph_0892_n7708.txt,1642.5115000456572,734,10
graph_0893_n7210.txt,3787.874599918723,528,10
graph_0894_n7602.txt,5133.266700082459,503,9
graph_0895_n7923.txt,2816.7784999823198,487,10
graph_0896_n7999.txt,3831.448399927467,457,9
graph_0897_n7528.txt,3258.9084999635816,344,7
graph_0898_n7475.txt,5012.315100058913,520,7
graph_0899_n7530.txt,4551.014199969359,507,9
graph_0900_n7794.txt,2926.0713000549003,343,5
graph_0901_n8239.txt,9462.810800061561,609,10
graph_0902_n8570.txt,9746.06109992601,inf,0
graph_0903_n8642.txt,4820.242400048301,381,7
graph_0904_n8265.txt,9467.715699924156,453,7
graph_0905_n8906.txt,7315.7738000154495,459,7
graph_0906_n8949.txt,10312.006099964492,inf,0
graph_0907_n8470.txt,3016.749700065702,901,13
graph_0908_n8377.txt,7341.958899982274,576,11
graph_0909_n8362.txt,6178.039100021124,890,16
graph_0910_n8392.txt,4924.888899899088,510,8
graph_0911_n8471.txt,5910.589899984188,1203,20
graph_0912_n8305.txt,4063.263999996707,609,13
graph_0913_n8573.txt,9505.702499998733,536,9
graph_0914_n8109.txt,2530.6922000600025,664,10
graph_0915_n8958.txt,3526.3602000195533,505,8
graph_0916_n8146.txt,3802.0339999347925,515,7
graph_0917_n8125.txt,4788.400200079195,644,16
graph_0918_n8841.txt,4976.145899971016,546,8
graph_0919_n8489.txt,1867.3686000984162,944,13
graph_0920_n8369.txt,9451.004400034435,1844,29
graph_0921_n8940.txt,1343.0100999539718,624,11
graph_0922_n8821.txt,3267.840399988927,637,12
graph_0923_n8536.txt,7498.432999942452,501,7
graph_0924_n8217.txt,3397.378799971193,442,8
graph_0925_n8593.txt,9434.725400060415,1037,18
graph_0926_n8975.txt,1397.0592999830842,942,15
graph_0927_n8688.txt,2760.973699972965,575,8
graph_0928_n8044.txt,2474.6497999876738,604,9
graph_0929_n8448.txt,3140.072299982421,612,11
graph_0930_n8408.txt,1444.3770000943914,723,13
graph_0931_n8673.txt,3317.5760000012815,354,8
graph_0932_n8631.txt,3189.0753000043333,611,11
graph_0933_n8613.txt,3700.2374000148848,362,6
graph_0934_n8595.txt,1069.3813000107184,965,19
graph_0935_n8921.txt,9292.814300046302,651,10
graph_0936_n8572.txt,3799.2470000172034,507,10
graph_0937_n8932.txt,3413.2437999360263,590,8
graph_0938_n8189.txt,9487.101900042035,636,9
graph_0939_n8447.txt,6542.904600035399,499,9
graph_0940_n8519.txt,4625.925500062294,515,8
graph_0941_n8939.txt,7016.861999989487,532,10
graph_0942_n8158.txt,1475.5069999955595,746,12
graph_0943_n8512.txt,1787.9084000596777,609,11
graph_0944_n8083.txt,4094.176199985668,432,7
graph_0945_n8417.txt,6254.174200003035,406,6
graph_0946_n8128.txt,6349.390699993819,621,10
graph_0947_n8394.txt,9334.254399989732,450,9
graph_0948_n8494.txt,5770.570200053044,329,5
graph_0949_n8946.txt,9340.850600041449,399,8
graph_0950_n8945.txt,3580.8622000040486,519,8
graph_0951_n9286.txt,9954.962299903855,844,11
graph_0952_n9880.txt,9874.003799981438,2158,31
graph_0953_n9616.txt,6821.765000000596,484,7
graph_0954_n9767.txt,1914.6399999735877,847,14
graph_0955_n9889.txt,4892.760399961844,343,7
graph_0956_n9344.txt,4410.1380000356585,552,8
graph_0957_n9565.txt,7737.258000066504,479,6
graph_0958_n9122.txt,6649.498000042513,454,10
graph_0959_n9161.txt,2776.7806999618188,824,14
graph_0960_n9494.txt,2211.6512999637052,924,16
graph_0961_n9838.txt,7072.5924000144005,433,7
graph_0962_n9508.txt,9431.586999911815,487,10
graph_0963_n9366.txt,6356.5940000116825,412,6
graph_0964_n9737.txt,1608.7555000558496,782,14
graph_0965_n9885.txt,4362.54070000723,532,9
graph_0966_n9377.txt,3280.032700044103,572,8
graph_0967_n9682.txt,1957.4767999583855,791,16
graph_0968_n9720.txt,10049.206099938601,2455,36
graph_0969_n9180.txt,4394.705299986526,214,4
graph_0970_n9696.txt,3736.482399981469,530,8
graph_0971_n9346.txt,2962.7851999830455,672,10
graph_0972_n9275.txt,7670.525199966505,480,11
graph_0973_n9853.txt,10019.898899947293,4317,68
graph_0974_n9482.txt,9463.97430007346,inf,0
graph_0975_n9364.txt,9757.104499964043,inf,0
graph_0976_n9266.txt,9584.195999894291,inf,0
graph_0977_n9987.txt,9986.441999906674,inf,0
graph_0978_n9006.txt,4928.9592000423,320,7
graph_0979_n9989.txt,8382.965299999341,727,11
graph_0980_n9914.txt,9816.36079994496,inf,0
graph_0981_n9822.txt,9404.616300016642,986,17
graph_0982_n9705.txt,3871.7245999723673,341,6
graph_0983_n9026.txt,9321.367700002156,inf,0
graph_0984_n9835.txt,8936.820800066926,532,11
graph_0985_n9888.txt,3764.579899958335,418,6
graph_0986_n9662.txt,3670.6845000153407,473,7
graph_0987_n9166.txt,8234.355499967933,556,10
graph_0988_n9686.txt,6634.054300026037,600,11
graph_0989_n9619.txt,10076.311400043778,inf,0
graph_0990_n9760.txt,9565.818100003526,299,8
graph_0991_n9008.txt,2257.7654001070186,927,15
graph_0992_n9539.txt,6475.982000003569,377,6
graph_0993_n9178.txt,6599.842100054957,437,9
graph_0994_n9051.txt,4866.0777999321,448,8
graph_0995_n9819.txt,5798.936800099909,551,9
graph_0996_n9870.txt,2874.9379999935627,715,13
graph_0997_n9498.txt,8525.56600002572,624,8
graph_0998_n9538.txt,4625.371500034817,493,10
graph_0999_n9158.txt,3165.2743000304326,619,11
graph_1000_n9759.txt,9296.727400040254,inf,0
