graph_file,execution_time_ms,xu_cost_real,xu_path_length
graph_0558_n829.txt,0.1933000748977065,696,11
graph_0559_n975.txt,0.658300006762147,366,5
graph_0560_n944.txt,0.2741999924182892,481,9
graph_0561_n531.txt,0.19489997066557407,339,5
graph_0562_n885.txt,0.16250007320195436,488,7
graph_0563_n926.txt,0.11270004324615002,252,5
graph_0564_n762.txt,0.7985999109223485,341,8
graph_0565_n668.txt,0.11390005238354206,383,6
graph_0566_n553.txt,0.027499976567924023,324,4
graph_0567_n892.txt,0.21440000273287296,163,3
graph_0568_n755.txt,0.8521000854671001,471,7
graph_0569_n647.txt,0.7691000355407596,311,4
graph_0570_n621.txt,0.08779997006058693,342,7
graph_0571_n850.txt,0.1810999820008874,404,7
graph_0572_n529.txt,0.12770004104822874,403,6
graph_0573_n686.txt,0.05050003528594971,240,4
graph_0574_n523.txt,0.03390002530068159,254,4
graph_0575_n595.txt,0.32190000638365746,236,6
graph_0576_n566.txt,0.08290004916489124,304,5
graph_0577_n816.txt,0.7845000363886356,406,7
graph_0578_n939.txt,0.07369997911155224,349,7
graph_0579_n734.txt,0.2954999217763543,385,6
graph_0580_n587.txt,0.21980004385113716,467,8
graph_0581_n920.txt,0.21229998674243689,642,11
graph_0582_n684.txt,0.6530999671667814,500,9
graph_0583_n697.txt,0.2098000841215253,380,7
graph_0584_n612.txt,0.22689998149871826,326,5
graph_0585_n576.txt,0.03779993858188391,316,4
graph_0586_n714.txt,0.36589999217540026,325,5
graph_0587_n976.txt,0.4229999613016844,402,6
graph_0588_n910.txt,0.37100003100931644,501,7
graph_0589_n764.txt,0.2762000076472759,393,6
graph_0590_n705.txt,0.26270002126693726,505,9
graph_0591_n927.txt,0.894299941137433,382,5
graph_0592_n555.txt,0.42049994226545095,329,7
graph_0593_n539.txt,0.14589994680136442,532,12
graph_0594_n504.txt,0.01780001912266016,134,2
graph_0595_n654.txt,0.16589998267591,342,6
graph_0596_n502.txt,0.22759998682886362,305,6
graph_0597_n746.txt,0.31219993252307177,572,9
graph_0598_n883.txt,0.05079992115497589,164,2
graph_0599_n829.txt,0.5539000267162919,428,7
graph_0600_n855.txt,0.4833000712096691,237,6
graph_0601_n3307.txt,0.9563000639900565,402,7
graph_0602_n1932.txt,0.42369996663182974,199,4
graph_0603_n1935.txt,0.5341999931260943,1078,17
graph_0604_n3550.txt,1.6005000798031688,438,9
graph_0605_n1583.txt,0.4648000467568636,597,8
graph_0606_n1656.txt,1.1094000656157732,798,13
graph_0607_n2818.txt,1.3562999665737152,350,6
graph_0608_n2994.txt,1.6188999870792031,395,7
graph_0609_n2608.txt,1.401199959218502,252,4
graph_0610_n3248.txt,1.6777999699115753,496,8
graph_0611_n3342.txt,1.9230999751016498,663,12
graph_0612_n1020.txt,0.4059000639244914,351,6
graph_0613_n2152.txt,0.7103000534698367,306,6
graph_0614_n1485.txt,0.4248999757692218,623,9
graph_0615_n2810.txt,2.7386998990550637,425,7
graph_0616_n1475.txt,1.6135000623762608,271,4
graph_0617_n2820.txt,2.259099972434342,718,10
graph_0618_n2007.txt,1.3811999233439565,388,7
graph_0619_n1267.txt,0.9245999390259385,315,7
graph_0620_n2948.txt,1.7958000535145402,366,6
graph_0621_n1940.txt,0.032100011594593525,143,3
graph_0622_n1138.txt,0.0347999157384038,218,4
graph_0623_n3144.txt,0.7239000406116247,261,6
graph_0624_n2282.txt,0.5876000504940748,818,14
graph_0625_n3792.txt,3.0239999759942293,406,7
graph_0626_n3447.txt,0.46420004218816757,254,5
graph_0627_n2347.txt,0.20979996770620346,253,5
graph_0628_n1502.txt,0.6129000103101134,693,11
graph_0629_n1690.txt,1.7152999062091112,348,6
graph_0630_n1493.txt,0.17899996601045132,219,6
graph_0631_n2214.txt,0.8099999977275729,310,6
graph_0632_n3357.txt,2.0804000087082386,476,9
graph_0633_n1762.txt,0.13420009054243565,252,4
graph_0634_n1843.txt,2.011299948208034,358,5
graph_0635_n2121.txt,0.5833000177517533,709,11
graph_0636_n1109.txt,0.01859990879893303,170,3
graph_0637_n1946.txt,0.4018000327050686,229,4
graph_0638_n3326.txt,0.981199904344976,736,12
graph_0639_n1693.txt,0.7161999819800258,379,5
graph_0640_n1902.txt,1.0519999777898192,376,8
graph_0641_n2014.txt,0.05879998207092285,79,1
graph_0642_n1500.txt,0.3074000123888254,392,6
graph_0643_n3217.txt,2.6971999322995543,790,12
graph_0644_n1748.txt,0.8063999703153968,565,8
graph_0645_n3457.txt,1.7578999977558851,851,14
graph_0646_n3170.txt,1.2423000298440456,546,10
graph_0647_n2396.txt,1.218699966557324,306,6
graph_0648_n2664.txt,0.5645999917760491,291,5
graph_0649_n3662.txt,2.9392000287771225,953,15
graph_0650_n3906.txt,0.3301000688225031,268,5
graph_0651_n3014.txt,2.5059999898076057,861,15
graph_0652_n3387.txt,0.6300000241026282,377,6
graph_0653_n3451.txt,5.3817000007256866,409,7
graph_0654_n1409.txt,1.1807000264525414,356,8
graph_0655_n2744.txt,1.8406000453978777,450,10
graph_0656_n3202.txt,1.824100036174059,565,9
graph_0657_n2438.txt,1.8515000119805336,325,6
graph_0658_n2279.txt,0.8771000429987907,375,6
graph_0659_n2588.txt,2.62529996689409,333,6
graph_0660_n3678.txt,0.3736999351531267,514,8
graph_0661_n3170.txt,3.695199964568019,370,5
graph_0662_n2689.txt,1.95870001334697,296,4
graph_0663_n2000.txt,3.7112999707460403,380,5
graph_0664_n2643.txt,0.19719998817890882,581,8
graph_0665_n1367.txt,0.4149000160396099,267,6
graph_0666_n1765.txt,0.15929993242025375,177,3
graph_0667_n1490.txt,0.24800002574920654,294,5
graph_0668_n2863.txt,6.960000027902424,705,11
graph_0669_n1741.txt,1.033599954098463,696,13
graph_0670_n3665.txt,0.5638999864459038,389,6
graph_0671_n3298.txt,5.25069993454963,473,10
graph_0672_n3836.txt,2.153799985535443,427,8
graph_0673_n1976.txt,0.3519000019878149,367,7
graph_0674_n2494.txt,2.1430999040603638,306,7
graph_0675_n1699.txt,0.29039999935775995,196,4
graph_0676_n2257.txt,2.6672000531107187,488,9
graph_0677_n2327.txt,1.938600093126297,332,7
graph_0678_n1111.txt,0.430900021456182,415,6
graph_0679_n1706.txt,0.1191999763250351,401,6
graph_0680_n3610.txt,1.4798999764025211,494,9
graph_0681_n2358.txt,0.4395999712869525,307,7
graph_0682_n1788.txt,1.3609000016003847,739,11
graph_0683_n3251.txt,3.8223000010475516,304,7
graph_0684_n1461.txt,0.09350001346319914,260,6
graph_0685_n1415.txt,2.145599923096597,432,8
graph_0686_n3686.txt,2.7451999485492706,511,10
graph_0687_n1001.txt,0.25289994664490223,598,9
graph_0688_n2522.txt,4.2239000322297215,419,7
graph_0689_n3476.txt,2.4286999832838774,546,10
graph_0690_n3148.txt,1.9628999289125204,592,11
graph_0691_n3976.txt,0.49730006139725447,501,10
graph_0692_n1881.txt,0.4735999973490834,754,10
graph_0693_n1150.txt,0.4325999179854989,722,14
graph_0694_n1868.txt,0.027799978852272034,177,3
graph_0695_n1191.txt,0.4667999455705285,588,10
graph_0696_n2726.txt,1.9865999929606915,341,5
graph_0697_n3858.txt,0.8880000095814466,513,8
graph_0698_n1269.txt,0.516400090418756,398,8
graph_0699_n3013.txt,2.944699954241514,563,10
graph_0700_n1380.txt,0.672800000756979,485,7
graph_0701_n4087.txt,0.359599944204092,325,5
graph_0702_n4305.txt,3.2594000222161412,644,13
graph_0703_n4215.txt,2.3300000466406345,728,13
graph_0704_n4611.txt,5.448299925774336,599,9
graph_0705_n4787.txt,3.496500081382692,1277,20
graph_0706_n4318.txt,0.07259997073560953,217,3
graph_0707_n4586.txt,3.1609999714419246,718,12
graph_0708_n4116.txt,4.873700090683997,447,9
graph_0709_n4556.txt,3.844899940304458,859,13
graph_0710_n4718.txt,13.771099969744682,670,9
graph_0711_n4260.txt,1.28030008636415,635,10
graph_0712_n4320.txt,1.8630999838933349,539,8
graph_0713_n4989.txt,0.14819996431469917,382,5
graph_0714_n4285.txt,0.6945999339222908,658,9
graph_0715_n4959.txt,3.2541999826207757,429,7
graph_0716_n4868.txt,1.5187000390142202,492,8
graph_0717_n4185.txt,1.2302999384701252,652,11
graph_0718_n4351.txt,3.7531000562012196,328,7
graph_0719_n4844.txt,0.8783000521361828,249,3
graph_0720_n4290.txt,2.0590999629348516,355,6
graph_0721_n4167.txt,1.4458000659942627,939,17
graph_0722_n4227.txt,2.4628000101074576,785,14
graph_0723_n4595.txt,7.330300053581595,312,7
graph_0724_n4102.txt,3.612800035625696,652,15
graph_0725_n4363.txt,0.7527999114245176,677,11
graph_0726_n4498.txt,0.8626000490039587,308,4
graph_0727_n4062.txt,5.5810000048950315,659,11
graph_0728_n4847.txt,7.2252999525517225,547,10
graph_0729_n4243.txt,1.7180000431835651,683,10
graph_0730_n4486.txt,4.154699970968068,514,8
graph_0731_n4166.txt,1.1262999614700675,310,5
graph_0732_n4231.txt,1.1527000460773706,467,8
graph_0733_n4778.txt,3.476700047031045,604,10
graph_0734_n4652.txt,0.5859999218955636,391,7
graph_0735_n4213.txt,1.8640999915078282,606,11
graph_0736_n4226.txt,6.899700034409761,353,5
graph_0737_n4281.txt,3.2439999049529433,584,10
graph_0738_n4939.txt,2.167199971154332,367,6
graph_0739_n4525.txt,2.0075999200344086,987,17
graph_0740_n4078.txt,2.58089997805655,484,8
graph_0741_n4421.txt,5.967100034467876,435,7
graph_0742_n4297.txt,3.447100054472685,348,7
graph_0743_n4414.txt,3.456000005826354,543,10
graph_0744_n4296.txt,0.8254999993368983,400,8
graph_0745_n4977.txt,0.0654999166727066,208,4
graph_0746_n4066.txt,3.3957998966798186,837,14
graph_0747_n4863.txt,3.2395999878644943,359,7
graph_0748_n4391.txt,1.6515000024810433,717,12
graph_0749_n4082.txt,0.7937999907881021,487,9
graph_0750_n4730.txt,1.5929000219330192,287,6
graph_0751_n5612.txt,2.166899968869984,728,11
graph_0752_n5855.txt,1.7097999807447195,398,6
graph_0753_n5184.txt,8.347499999217689,540,10
graph_0754_n5951.txt,1.1052999179810286,717,11
graph_0755_n5517.txt,3.8777999579906464,383,8
graph_0756_n5017.txt,0.17770007252693176,313,5
graph_0757_n5017.txt,0.06490002851933241,221,3
graph_0758_n5496.txt,0.8838000940158963,308,5
graph_0759_n5140.txt,2.0734999561682343,1053,17
graph_0760_n5072.txt,0.6284000119194388,302,6
graph_0761_n5780.txt,0.698499963618815,645,9
graph_0762_n5835.txt,1.7721999902278185,405,7
graph_0763_n5180.txt,3.085699980147183,346,6
graph_0764_n5321.txt,3.4768000477924943,458,8
graph_0765_n5389.txt,4.539199988357723,323,6
graph_0766_n5080.txt,3.984999959357083,456,8
graph_0767_n5124.txt,2.314200042746961,287,5
graph_0768_n5809.txt,8.28049995470792,495,8
graph_0769_n5526.txt,6.816699984483421,783,12
graph_0770_n5561.txt,0.5107999313622713,512,9
graph_0771_n5643.txt,3.2503000693395734,489,8
graph_0772_n5213.txt,7.49400001950562,481,8
graph_0773_n5841.txt,4.498499911278486,487,9
graph_0774_n5076.txt,2.8750000055879354,440,9
graph_0775_n5811.txt,1.541999983601272,315,6
graph_0776_n5257.txt,3.978300024755299,435,8
graph_0777_n5130.txt,0.2109999768435955,324,5
graph_0778_n5095.txt,0.8841999806463718,292,4
graph_0779_n5073.txt,5.173299927264452,443,10
graph_0780_n5317.txt,2.666400047019124,375,7
graph_0781_n5100.txt,2.0668000215664506,555,8
graph_0782_n5448.txt,0.607200083322823,367,6
graph_0783_n5224.txt,3.224099986255169,374,8
graph_0784_n5428.txt,3.62550001591444,387,7
graph_0785_n5706.txt,6.057899910956621,458,8
graph_0786_n5862.txt,6.56939996406436,536,8
graph_0787_n5613.txt,5.386400036513805,365,6
graph_0788_n5081.txt,2.279800013639033,304,5
graph_0789_n5685.txt,1.5678999479860067,440,8
graph_0790_n5261.txt,5.616300040856004,468,8
graph_0791_n5090.txt,1.7782000359147787,278,5
graph_0792_n5079.txt,2.487199963070452,438,8
graph_0793_n5882.txt,2.740000025369227,785,13
graph_0794_n5546.txt,0.48230006359517574,227,4
graph_0795_n5998.txt,1.4041999820619822,640,11
graph_0796_n5354.txt,3.4853999968618155,494,9
graph_0797_n5396.txt,0.46469992958009243,292,6
graph_0798_n5829.txt,4.166500060819089,432,8
graph_0799_n5581.txt,1.2526999926194549,333,7
graph_0800_n5438.txt,0.02629996743053198,199,4
graph_0801_n6215.txt,12.869599973782897,287,6
graph_0802_n6264.txt,7.28939997497946,366,6
graph_0803_n6807.txt,4.999400000087917,309,6
graph_0804_n6615.txt,3.16620001103729,1117,19
graph_0805_n6136.txt,0.4221000708639622,676,11
graph_0806_n6826.txt,3.6458999384194613,322,6
graph_0807_n6558.txt,8.39609990362078,406,9
graph_0808_n6777.txt,2.7809999883174896,324,5
graph_0809_n6717.txt,5.56339998729527,342,5
graph_0810_n6366.txt,2.12610000744462,338,5
graph_0811_n6282.txt,0.5270000547170639,304,6
graph_0812_n6832.txt,5.279500037431717,458,8
graph_0813_n6681.txt,9.286500047892332,450,7
graph_0814_n6781.txt,1.0726000182330608,290,5
graph_0815_n6351.txt,5.37519995123148,547,12
graph_0816_n6117.txt,18.35689996369183,547,11
graph_0817_n6301.txt,0.09900005534291267,226,4
graph_0818_n6931.txt,9.163300041109324,735,11
graph_0819_n6784.txt,9.657699964009225,599,8
graph_0820_n6485.txt,1.8348000012338161,335,5
graph_0821_n6819.txt,2.1295000333338976,253,6
graph_0822_n6746.txt,1.8709999276325107,327,6
graph_0823_n6790.txt,10.860600043088198,456,7
graph_0824_n6193.txt,5.615800037048757,499,8
graph_0825_n6877.txt,5.7857000501826406,475,8
graph_0826_n6418.txt,2.883699955418706,473,8
graph_0827_n6378.txt,7.037299918010831,437,7
graph_0828_n6142.txt,20.6814999692142,369,6
graph_0829_n6225.txt,7.004000013694167,543,11
graph_0830_n6576.txt,6.2429000390693545,368,7
graph_0831_n6065.txt,0.6847999757155776,479,9
graph_0832_n6373.txt,10.727199958637357,441,7
graph_0833_n6953.txt,8.824700023978949,346,8
graph_0834_n6698.txt,1.5066000632941723,863,16
graph_0835_n6752.txt,0.8529999759048223,658,12
graph_0836_n6714.txt,3.281199955381453,373,8
graph_0837_n6413.txt,3.826499916613102,738,12
graph_0838_n6918.txt,0.04309997893869877,156,3
graph_0839_n6505.txt,1.6376000130549073,590,9
graph_0840_n6067.txt,3.5924999974668026,378,7
graph_0841_n6976.txt,6.547400029376149,408,9
graph_0842_n6818.txt,2.7796000940725207,874,14
graph_0843_n6276.txt,0.23990008048713207,516,8
graph_0844_n6446.txt,0.13719999697059393,461,7
graph_0845_n6067.txt,8.32649995572865,530,9
graph_0846_n6441.txt,4.046799964271486,371,8
graph_0847_n6294.txt,3.1907999655231833,371,8
graph_0848_n6094.txt,2.7959999861195683,707,10
graph_0849_n6560.txt,1.258100033737719,779,12
graph_0850_n6103.txt,1.9512999569997191,668,11
graph_0851_n7639.txt,10.120399994775653,627,10
graph_0852_n7043.txt,4.838800057768822,494,9
graph_0853_n7896.txt,3.1274999491870403,799,12
graph_0854_n7148.txt,6.560100009664893,611,11
graph_0855_n7225.txt,10.400300030596554,371,7
graph_0856_n7363.txt,8.107000030577183,618,11
graph_0857_n7877.txt,15.5434999614954,507,9
graph_0858_n7383.txt,1.9744000164791942,570,11
graph_0859_n7177.txt,1.622699899598956,422,7
graph_0860_n7726.txt,9.125299984589219,865,13
graph_0861_n7658.txt,0.9901999728754163,349,6
graph_0862_n7151.txt,0.15169999096542597,329,4
graph_0863_n7917.txt,1.4038999797776341,463,8
graph_0864_n7052.txt,0.5708999233320355,458,8
graph_0865_n7726.txt,2.5819999864324927,376,6
graph_0866_n7593.txt,2.626099972985685,825,12
graph_0867_n7860.txt,7.62729998677969,437,8
graph_0868_n7383.txt,6.527399993501604,612,11
graph_0869_n7280.txt,2.594600082375109,357,6
graph_0870_n7930.txt,1.0535999899730086,776,12
graph_0871_n7284.txt,2.7837000088766217,990,16
graph_0872_n7223.txt,6.065400084480643,477,9
graph_0873_n7027.txt,2.0091000478714705,338,7
graph_0874_n7482.txt,9.347400045953691,483,8
graph_0875_n7741.txt,1.2895000400021672,239,5
graph_0876_n7979.txt,5.460100015625358,545,9
graph_0877_n7253.txt,2.80630006454885,364,8
graph_0878_n7291.txt,0.7549000438302755,308,5
graph_0879_n7956.txt,3.1199000077322125,894,13
graph_0880_n7720.txt,2.4600999895483255,408,7
graph_0881_n7022.txt,2.2113999584689736,418,6
graph_0882_n7673.txt,6.313399993814528,621,10
graph_0883_n7439.txt,3.0335000483319163,783,13
graph_0884_n7131.txt,3.6060999846085906,689,11
graph_0885_n7839.txt,8.07490001898259,467,8
graph_0886_n7498.txt,1.3768000062555075,513,7
graph_0887_n7987.txt,0.6820999551564455,523,9
graph_0888_n7864.txt,6.147500011138618,450,8
graph_0889_n7297.txt,0.965600018389523,332,6
graph_0890_n7604.txt,1.9662999548017979,489,8
graph_0891_n7117.txt,1.6554000321775675,267,6
graph_0892_n7708.txt,4.130100016482174,721,11
graph_0893_n7210.txt,2.9571999330073595,486,11
graph_0894_n7602.txt,1.9926999229937792,503,9
graph_0895_n7923.txt,4.721100092865527,487,10
graph_0896_n7999.txt,4.7420000191777945,457,9
graph_0897_n7528.txt,2.034700009971857,344,7
graph_0898_n7475.txt,6.590000004507601,520,7
graph_0899_n7530.txt,3.4984000958502293,507,9
graph_0900_n7794.txt,0.6436000112444162,343,5
graph_0901_n8239.txt,7.26290000602603,609,10
graph_0902_n8570.txt,14.91400005761534,471,8
graph_0903_n8642.txt,0.9841999271884561,381,7
graph_0904_n8265.txt,8.062000037170947,453,7
graph_0905_n8906.txt,3.755299956537783,459,7
graph_0906_n8949.txt,1.4842998934909701,405,5
graph_0907_n8470.txt,3.9695999585092068,901,13
graph_0908_n8377.txt,4.363300045952201,576,11
graph_0909_n8362.txt,2.904399996623397,851,13
graph_0910_n8392.txt,2.7897999389097095,510,8
graph_0911_n8471.txt,4.253400024026632,1203,20
graph_0912_n8305.txt,4.960499936714768,609,13
graph_0913_n8573.txt,5.032700020819902,543,9
graph_0914_n8109.txt,4.205900011584163,664,10
graph_0915_n8958.txt,0.8826999692246318,505,8
graph_0916_n8146.txt,5.876099923625588,455,7
graph_0917_n8125.txt,5.288199987262487,644,16
graph_0918_n8841.txt,4.7024000668898225,546,8
graph_0919_n8489.txt,4.212699946947396,944,13
graph_0920_n8369.txt,15.1346999919042,412,7
graph_0921_n8940.txt,0.39709999691694975,624,11
graph_0922_n8821.txt,6.901300046592951,637,12
graph_0923_n8536.txt,3.6477999528869987,501,7
graph_0924_n8217.txt,10.160100064240396,442,8
graph_0925_n8593.txt,8.766300044953823,498,9
graph_0926_n8975.txt,2.953499904833734,942,15
graph_0927_n8688.txt,1.3381000608205795,575,8
graph_0928_n8044.txt,0.7534000324085355,604,9
graph_0929_n8448.txt,10.277600027620792,612,11
graph_0930_n8408.txt,1.0488999541848898,723,13
graph_0931_n8673.txt,8.945000008679926,354,8
graph_0932_n8631.txt,1.2205999810248613,611,11
graph_0933_n8613.txt,0.852599972859025,362,6
graph_0934_n8595.txt,1.4184999745339155,965,19
graph_0935_n8921.txt,9.930399945005774,601,12
graph_0936_n8572.txt,3.9179999148473144,507,10
graph_0937_n8932.txt,2.3825999815016985,590,8
graph_0938_n8189.txt,10.876899934373796,509,10
graph_0939_n8447.txt,6.943199899978936,499,9
graph_0940_n8519.txt,5.454599973745644,515,8
graph_0941_n8939.txt,1.8867000471800566,532,10
graph_0942_n8158.txt,2.9838000191375613,746,12
graph_0943_n8512.txt,1.4076000079512596,609,11
graph_0944_n8083.txt,7.962799980305135,432,7
graph_0945_n8417.txt,1.3834999408572912,406,6
graph_0946_n8128.txt,10.01720002386719,621,10
graph_0947_n8394.txt,7.733200094662607,375,7
graph_0948_n8494.txt,5.767100024968386,329,5
graph_0949_n8946.txt,8.565500029362738,399,8
graph_0950_n8945.txt,1.4912999467924237,519,8
graph_0951_n9286.txt,8.373700082302094,777,13
graph_0952_n9880.txt,16.369899967685342,477,7
graph_0953_n9616.txt,12.253600056283176,484,7
graph_0954_n9767.txt,2.603899920359254,833,13
graph_0955_n9889.txt,6.920299958437681,343,7
graph_0956_n9344.txt,1.2409999035298824,552,8
graph_0957_n9565.txt,4.623000044375658,479,6
graph_0958_n9122.txt,3.4293000353500247,454,10
graph_0959_n9161.txt,4.940700018778443,824,14
graph_0960_n9494.txt,4.623399931006134,924,16
graph_0961_n9838.txt,1.243600039742887,433,7
graph_0962_n9508.txt,7.931099971756339,487,10
graph_0963_n9366.txt,7.4998000636696815,412,6
graph_0964_n9737.txt,1.3007000088691711,782,14
graph_0965_n9885.txt,4.2480999836698174,532,9
graph_0966_n9377.txt,2.77339993044734,572,8
graph_0967_n9682.txt,1.6055998858064413,791,16
graph_0968_n9720.txt,7.756499922834337,398,7
graph_0969_n9180.txt,0.16179995145648718,214,4
graph_0970_n9696.txt,1.1781000066548586,530,8
graph_0971_n9346.txt,0.8277999004349113,672,10
graph_0972_n9275.txt,8.528799982741475,480,11
graph_0973_n9853.txt,9.658899973146617,631,9
graph_0974_n9482.txt,6.850700010545552,405,9
graph_0975_n9364.txt,12.047399999573827,484,9
graph_0976_n9266.txt,10.177399963140488,507,9
graph_0977_n9987.txt,13.242100016213953,436,8
graph_0978_n9006.txt,0.7278000703081489,320,7
graph_0979_n9989.txt,7.313500042073429,727,11
graph_0980_n9914.txt,14.742500032298267,515,7
graph_0981_n9822.txt,8.650400093756616,729,11
graph_0982_n9705.txt,3.0955999391153455,341,6
graph_0983_n9026.txt,5.249999929219484,467,8
graph_0984_n9835.txt,8.278099936433136,532,11
graph_0985_n9888.txt,0.7012001005932689,418,6
graph_0986_n9662.txt,4.497200017794967,473,7
graph_0987_n9166.txt,4.271100042387843,556,10
graph_0988_n9686.txt,11.623399914242327,586,11
graph_0989_n9619.txt,7.853999966755509,455,8
graph_0990_n9760.txt,10.043299989774823,299,8
graph_0991_n9008.txt,2.820699941366911,927,15
graph_0992_n9539.txt,1.538399956189096,377,6
graph_0993_n9178.txt,4.513300023972988,437,9
graph_0994_n9051.txt,2.7445999439805746,448,8
graph_0995_n9819.txt,6.298199994489551,551,9
graph_0996_n9870.txt,1.686900039203465,715,13
graph_0997_n9498.txt,4.398000077344477,624,8
graph_0998_n9538.txt,5.959299975074828,493,10
graph_0999_n9158.txt,3.7242999533191323,619,11
graph_1000_n9759.txt,9.129100013524294,448,8
